UTAStopID,StopName,StopLat,StopLon,StopOn,StopOff,StopTotal
138162,3300 S @ 2285 E,40.69990926,-111.8254702,51.955081,13.520927,65.476008
138163,3300 S @ 2103 E,40.69992549,-111.8313383,5.313832,2.341657,7.655489
138164,3300 S @ 2035 E,40.69995423,-111.8336302,25.585811,3.456172,29.041983
138166,3300 S @ 1847 E,40.69996711,-111.8385873,14.246291,1.303949,15.55024
138167,3300 S @ 1848 E,40.69985995,-111.8388944,1.403435,9.052884,10.456319
138168,3300 S @ 1890 E,40.69983328,-111.8360379,1.140183,3.106384,4.246567
138169,3300 S @ 2010 E,40.69984615,-111.8336141,5.50374,31.499077,37.002817
138170,3300 S @ 2102 E,40.69981627,-111.8303232,1.291757,4.490338,5.782095
138171,3300 S @ 2210 E,40.6998136,-111.8270947,4.313022,14.562704,18.875726
138172,3300 S @ 2290 E,40.69979223,-111.8248237,7.023715,44.441565,51.46528
138173,2300 E @ 3378 S,40.6976194,-111.8245306,0.725283,1.782129,2.507412
138174,2300 E @ 3470 S,40.69593305,-111.8245434,1.475538,3.710509,5.186047
138175,2300 E @ 3528 S,40.69379445,-111.8245358,0.462398,0.716046,1.178444
138176,2300 E @ 3630 S,40.69180875,-111.8245322,0.055556,0.050777,0.106333
138177,2300 E @ 3712 S,40.6896494,-111.8245372,0.090278,0.401738,0.492016
138178,2300 E @ 3780 S,40.68788585,-111.8245451,0.143198,2.732662,2.87586
138205,2000 E @ 2710 S,40.71181185,-111.8341732,1.851697,5.819869,7.671566
138207,2000 E @ 2828 S,40.70954835,-111.8341263,0.469921,2.673729,3.14365
138208,2000 E @ 2930 S,40.7071258,-111.8341213,0.113082,1.443647,1.556729
138209,2000 E @ 2990 S,40.70518205,-111.834117,0.115591,1.543909,1.6595
138210,2000 E @ 3082 S,40.70321985,-111.8341132,0.138889,0.818199,0.957088
138211,2000 E @ 3166 S,40.701315,-111.8340876,0.44824,2.676726,3.124966
138221,4500 S @ 2322 E,40.67419467,-111.8238043,9.055465,11.441355,20.49682
138223,4500 S @ 2498 E,40.67499558,-111.8198476,1.962344,1.738722,3.701066
138224,4500 S @ 2578 E,40.67523944,-111.8169617,0.102659,1.038341,1.141
138225,4500 S @ 2706 E,40.67522667,-111.814257,1.820298,3.100753,4.921051
138226,4500 S @ 2790 E,40.67511404,-111.8112805,0.050291,0.492387,0.542678
138227,4500 S @ 2926 E,40.67499939,-111.8086271,3.224514,4.313658,7.538172
138228,4500 S @ 3064 E,40.67482291,-111.8057069,1.970576,2.359323,4.329899
138229,4500 S @ 3124 E,40.67455725,-111.8033492,2.407315,2.138995,4.54631
138247,4500 S @ 3101 E,40.67485021,-111.8053777,4.637754,1.365052,6.002806
138249,4500 S @ 2925 E,40.67512589,-111.8099311,5.740498,4.085528,9.826026
138250,4500 S @ 2801 E,40.67524593,-111.8130844,0.33534,0.101557,0.436897
138251,4500 S @ 2685 E,40.67531675,-111.8158966,3.019935,0.951022,3.970957
138252,4500 S @ 2575 E,40.67516163,-111.8188767,1.31806,0.799953,2.118013
138254,4500 S @ 2411 E,40.67473191,-111.8217346,1.45141,0.560374,2.011784
138255,4500 S @ 2381 E,40.67414088,-111.8239031,0.658575,0.19005,0.848625
138262,Wasatch Blvd @ 3305 S,40.69960283,-111.7946703,4.30052,0.560984,4.861504
138272,Wasatch Blvd @ 4470 S,40.67482436,-111.8014551,2.468434,3.232475,5.700909
138277,Highland Dr @ 4670 S,40.66872483,-111.839958,2.072055,17.838395,19.91045
138279,Highland Dr @ 4830 S,40.66484455,-111.839188,24.709526,33.373955,58.083481
138280,Highland Dr @ 4805 S,40.66509268,-111.8390057,10.228338,5.411546,15.639884
138282,Highland Dr @ 4565 S,40.67162733,-111.8406559,3.977594,1.788158,5.765752
138295,3300 S @ 3298 E,40.69976226,-111.8000416,5.728648,32.374629,38.103277
138296,3300 S @ 3422 E,40.69969679,-111.797104,0.163273,5.645364,5.808637
138300,2300 E @ 4626 S,40.66989979,-111.8246433,12.682796,11.962628,24.645424
138304,Highland Dr @ 4745 S,40.66650507,-111.8392369,35.550395,14.25167,49.802065
138305,3300 S @ 2201 E,40.69991995,-111.8284059,13.346253,2.03401,15.380263
146021,Stansbury Parkway @ 6675 N,40.65006008,-112.2959766,0.906336,10.584627,11.490963
146022,Stansbury Parkway @ 6670 N,40.65030508,-112.2958566,13.821313,0.943736,14.765049
146023,Stansbury Parkway @ 465 W,40.64769169,-112.2939719,0,0.490001,0.490001
146024,Stansbury Parkway @ 189 W,40.64666769,-112.2899868,0.577558,12.868399,13.445957
146027,Stansbury Parkway @ 188 W,40.64682508,-112.2899003,17.527419,1.157957,18.685376
146028,Stansbury Parkway @ 470 W,40.64778654,-112.2937375,0.849932,0.037387,0.887319
151002,Clernates Dr @ 6394 S,40.63488322,-112.0181466,3.256653,0.282102,3.538755
151003,Clernates Dr @ 6494 S,40.63319433,-112.0174357,3.170348,0.700683,3.871031
151004,Clernates Dr @ 6598 S,40.63125222,-112.0174131,4.041339,0.864431,4.90577
151008,Cougar Ln @ 6587 S,40.63172203,-112.0072456,1.615649,0.715455,2.331104
151009,Cougar Ln @ 6221 S,40.63828882,-112.0051327,19.707474,3.250854,22.958328
151016,5400 S / Morning Breeze Dr (WB),40.65305316,-112.0096979,0.564897,4.468068,5.032965
151018,Lodestone Ave / Trowbridge Way (WB),40.64236691,-112.0300989,0.837509,1.169039,2.006548
151020,Copper City Dr / Borax Ave (NB),40.64539823,-112.0330853,14.574955,2.406024,16.980979
151022,Copper City Dr / Plumbago Ave (NB),40.64898259,-112.0315084,10.25402,0.870737,11.124757
151024,Copper City Dr / Black Mica (NB),40.65205224,-112.0314118,2.71797,0.30049,3.01846
151026,5400 S / Rocky Ridge Rd (EB),40.6529838,-112.0274062,6.70007,0.122001,6.822071
151027,5400 S / 5600 W (EB),40.65296866,-112.0256328,20.651126,2.538251,23.189377
151029,5400 S / Copper City Dr (EB),40.65291543,-112.0304725,9.697298,0.300307,9.997605
151041,5400 S / 5425 W (EB),40.65297134,-112.0192795,15.696481,1.032206,16.728687
151043,5400 S / Sarah Jane Dr (EB),40.65297073,-112.0161103,24.459614,2.031926,26.49154
151044,5400 S / 5160 W (EB),40.65296921,-112.013137,19.163869,1.125785,20.289654
151045,5400 S / 5030 W (EB),40.65294098,-112.010304,5.640878,0.496198,6.137076
151046,5400 S / Morning Breeze Dr (EB),40.65285885,-112.0080482,11.174698,3.38294,14.557638
151055,4420 W @ 4940 S,40.66144772,-111.9964416,0.417225,3.519277,3.936502
151056,4420 W @ 5010 S,40.65946466,-111.9964423,1.328112,3.393645,4.721757
151057,4420 W @ 5136 S,40.65748645,-111.996375,0.408855,2.117757,2.526612
151058,5215 S @ 4391 W,40.65642497,-111.9954412,1.815865,8.014918,9.830783
151059,5215 S @ 4418 W,40.65658903,-111.9960787,5.190805,1.514064,6.704869
151060,4420 W @ 5129 S,40.6587726,-111.9964023,1.79243,0.651756,2.444186
151061,4420 W @ 5011 S,40.6605406,-111.9964061,3.391206,1.821157,5.212363
151062,4420 W @ 4955 S,40.66241833,-111.9964076,1.928356,0.733752,2.662108
151072,5400 S / 4800 W (WB),40.65289998,-112.006498,7.256327,28.58381,35.840137
151075,5400 S / 5160 W (WB),40.65309502,-112.0139421,2.460828,23.713474,26.174302
151076,5400 S / 5240 W (WB),40.6530993,-112.0169707,0.518981,11.164678,11.683659
151077,5400 S / Rockford St (WB),40.65310607,-112.0194504,1.391049,11.168563,12.559612
151098,6200 S @ 5479 W,40.6384719,-112.0216556,0.083616,0.219774,0.30339
151099,6200 S @ 5367 W,40.638178,-112.0194086,0.102663,0.118956,0.221619
151100,Clernates Dr @ 6718 S,40.62922194,-112.0175059,1.621879,0.163737,1.785616
151101,Clernates Dr @ 6852 S,40.62673656,-112.0179601,3.224371,0.108659,3.33303
151109,Cougar Ln @ 6425 S,40.63451855,-112.00714,3.509428,0.58655,4.095978
151120,Lodestone Ave / 5625 W (WB),40.64209942,-112.0251693,13.745705,5.356932,19.102637
151121,Copper City Dr / Lodestone Ave (SB),40.64272105,-112.0335836,0.584654,14.721842,15.306496
151124,Copper City Dr / 5400 S (SB),40.65249377,-112.0312676,0.47027,11.990712,12.460982
151125,Copper City Dr / Plumbago Ave (SB),40.64925438,-112.0315206,0.952262,17.427134,18.379396
151126,Copper City Dr / Borax Ave (SB),40.6453094,-112.0331379,2.394532,14.418815,16.813347
151131,4800 W @ 5815 S,40.64541485,-112.0054818,0.998056,0.181044,1.1791
151133,4800 W @ 5846 S,40.6449656,-112.0055478,0.253351,1.001458,1.254809
152001,2700 W @ 5410 S,40.6527465,-111.9579434,2.698558,3.249482,5.94804
152002,2700 W @ 5514 S,40.65033215,-111.9579114,0.160699,0.108704,0.269403
152003,2700 W @ 5730 S,40.64738135,-111.9579029,0.279998,1.318467,1.598465
152005,2700 W @ 5928 S,40.6437181,-111.9579024,0.818664,3.107604,3.926268
152006,2700 W @ 6102 S,40.6399126,-111.9578911,1.2007,2.612759,3.813459
152007,2700 W @ 6210 S,40.63771025,-111.9578804,0.930317,0.532267,1.462584
152008,3200 W @ 6602 S,40.63053744,-111.9673976,0.248112,0.036039,0.284151
152009,2700 W @ 6400 S,40.63510055,-111.9578777,0.086843,0.448637,0.53548
152010,2700 W @ 6538 S,40.63265745,-111.9578775,2.295185,2.580189,4.875374
152011,2700 W @ 6694 S,40.62989165,-111.9578686,1.981548,1.320655,3.302203
152012,2700 W @ 6800 S,40.6275373,-111.9578642,1.879467,0.370886,2.250353
152013,2700 W @ 6900 S,40.6255341,-111.9578649,1.004832,1.196856,2.201688
152014,2700 W @ 6992 S,40.62406095,-111.9578568,0.527096,1.189746,1.716842
152018,2700 W @ 7520 S,40.61450465,-111.9578325,1.161234,2.296264,3.457498
152020,2700 W @ 7531 S,40.61441278,-111.9577502,2.752819,4.062143,6.814962
152023,3200 W @ 5865 S,40.64512594,-111.9673449,1.156107,0.089388,1.245495
152025,2700 W @ 6867 S,40.62690956,-111.9577807,0.140517,0.360489,0.501006
152026,2700 W @ 6771 S,40.62887544,-111.9577906,0.391789,0.413295,0.805084
152027,2700 W @ 6683 S,40.63112478,-111.9577967,0.072824,0.950499,1.023323
152028,2700 W @ 6549 S,40.63322667,-111.9577979,1.992658,1.309843,3.302501
152029,2700 W @ 6387 S,40.63562856,-111.9578034,0.110043,1.253434,1.363477
152031,2700 W @ 6245 S,40.63797894,-111.9578025,0.675461,2.145969,2.82143
152032,2700 W @ 6055 S,40.64111828,-111.9578111,4.234033,0.325203,4.559236
152033,2700 W @ 5901 S,40.64389833,-111.9578196,2.99225,0.320136,3.312386
152034,2700 W @ 5821 S,40.6462515,-111.9578262,0.376359,0.053986,0.430345
152035,2700 W @ 5737 S,40.64819978,-111.9578302,1.240124,0.108074,1.348198
152036,2700 W @ 5485 S,40.65147133,-111.9578305,0.431053,1.699428,2.130481
152037,3200 W @ 5404 S,40.65198128,-111.9674497,2.766891,3.412042,6.178933
152038,3200 W @ 5558 S,40.64979061,-111.9674293,0.883503,2.064538,2.948041
152039,3200 W @ 5668 S,40.64772261,-111.9674192,0.106246,0.952204,1.05845
152041,3200 W @ 5886 S,40.64130017,-111.9673997,0.016949,0.033898,0.050847
152043,3200 W @ 6484 S,40.63277911,-111.9673958,0.909175,0.016949,0.926124
152044,Jordan Landing Blvd @ 7181 S,40.62046259,-111.9821286,8.239071,6.42036,14.659431
152045,3200 W @ 6774 S,40.62805656,-111.9674009,0.59802,0.589105,1.187125
152046,3200 W @ 7080 S,40.62268068,-111.9673954,1.152601,5.266869,6.41947
152047,3200 W @ 7218 S,40.62013161,-111.9674419,1.825864,1.651755,3.477619
152048,3200 W @ 7348 S,40.61773951,-111.9674409,0.142308,0.052632,0.19494
152049,3200 W @ 7488 S,40.61549551,-111.967447,0.302319,0.069581,0.3719
152050,3200 W @ 7640 S,40.61319878,-111.967464,0.422465,0.461523,0.883988
152051,3200 W @ 7740 S,40.61060485,-111.967542,1.515531,3.804206,5.319737
152053,3200 W @ 7487 S,40.615733,-111.9674013,0.216269,0.089075,0.305344
152054,3200 W @ 7347 S,40.61808517,-111.9673857,0.103511,0.127552,0.231063
152055,3200 W @ 7253 S,40.62022661,-111.9673695,0.88885,0.5996,1.48845
152056,3200 W @ 6871 S,40.62633217,-111.9673226,1.304013,0.766258,2.070271
152057,3200 W @ 6735 S,40.628913,-111.9673317,0.630107,1.740317,2.370424
152058,3200 W @ 6505 S,40.63370056,-111.9673359,0.052663,0.460472,0.513135
152059,3200 W @ 6385 S,40.63585767,-111.9673307,0.42935,0.925319,1.354669
152060,3200 W @ 6199 S,40.63874478,-111.9673212,1.430152,1.749222,3.179374
152061,3200 W @ 5987 S,40.64272939,-111.9673353,1.858743,0.178513,2.037256
152063,3200 W @ 5601 S,40.64940689,-111.9673631,0.287745,0.264679,0.552424
152064,3200 W @ 5517 S,40.65144389,-111.9673672,1.418363,1.674113,3.092476
152066,3200 W @ 5265 S,40.65642939,-111.9673977,0.264179,0.460218,0.724397
152067,3200 W @ 5199 S,40.65822083,-111.9674077,0.430234,0.194862,0.625096
152068,3200 W @ 5085 S,40.66048567,-111.9674161,1.431746,0.354249,1.785995
152069,3200 W @ 4961 S,40.66267828,-111.9674267,0.687537,0.107143,0.79468
152071,3200 W @ 4958 S,40.66078994,-111.9674599,0.498567,2.16287,2.661437
152072,3200 W @ 5068 S,40.65878906,-111.9674516,0.259889,1.20596,1.465849
152073,3200 W @ 5248 S,40.65631472,-111.9674437,0.3744,0.573713,0.948113
152074,3200 W @ 5286 S,40.65458794,-111.9674444,0.88768,0.358,1.24568
152077,5400 S / 2200 W (WB),40.6531822,-111.948735,4.582818,17.340835,21.923653
152079,5400 S / Harvey Heights Dr (WB),40.6531452,-111.9534142,0.432718,3.048402,3.48112
152080,5400 S / 2700 W (WB),40.65318511,-111.9584939,7.130475,18.133534,25.264009
152081,5400 S / Bastile Dr (WB),40.65318236,-111.9617627,0.203837,0.977698,1.181535
152082,5400 S / Appian Way (WB),40.65318075,-111.9649224,0.18841,2.551018,2.739428
152083,5400 S / 3200 W (WB),40.65318052,-111.9678046,9.176112,30.404752,39.580864
152084,5400 S / Ridgecrest Dr (WB),40.65317118,-111.9724713,2.406948,10.94104,13.347988
152085,5400 S / 3600 W (WB),40.65316962,-111.9775541,3.964562,19.767517,23.732079
152087,5400 S / 4015 W (WB),40.65315238,-111.9852052,16.370809,54.654692,71.025501
152088,4015 W @ 5345 S,40.6540997,-111.9868866,19.468508,11.439939,30.908447
152091,Sams Blvd @ 4120 W,40.65535873,-111.9903298,1.958417,1.001643,2.96006
152092,Sams Blvd @ 4260 W,40.65615523,-111.9925997,6.045493,0.985621,7.031114
152093,Sams Blvd @ 4215 W,40.65574148,-111.9917432,0.752956,5.933148,6.686104
152094,Sams Blvd @ 4159 W,40.65507586,-111.9889872,0.849404,3.990065,4.839469
152101,4015 W @ 5470 S,40.65171859,-111.9869792,10.265147,12.87209,23.137237
152103,2700 W @ 6971 S,40.62447394,-111.9577602,1.389182,0.409226,1.798408
152104,4015 W @ 5790 S,40.64599617,-111.9868386,1.293369,7.859673,9.153042
152105,4000 W @ 5860 S,40.64391962,-111.9865714,2.249338,7.558203,9.807541
152106,4000 W @ 6028 S,40.64150759,-111.9865357,3.410608,14.036164,17.446772
152109,Dixie Dr @ 6260 S,40.63670079,-111.9783938,7.824295,5.36931,13.193605
152110,Dixie Dr @ 6348 S,40.63494914,-111.9792596,0.683253,1.286779,1.970032
152111,Dixie Dr @ 6394 S,40.63347917,-111.9799214,1.659358,0.282668,1.942026
152112,Dixie Dr @ 6506 S,40.63211059,-111.9797272,1.839655,3.408856,5.248511
152113,Dixie Dr @ 6588 S,40.6305529,-111.9790835,1.05925,1.624757,2.684007
152114,Dixie Dr @ 6702 S,40.62856766,-111.9780864,0.033634,0.611511,0.645145
152115,Dixie Dr @ 6778 S,40.62714379,-111.9776195,1.01863,3.504682,4.523312
152125,Dixie Dr @ 6741 S,40.62900743,-111.9782386,4.49208,2.214872,6.706952
152126,Dixie Dr @ 6687 S,40.6305723,-111.9791632,0.239913,0.218649,0.458562
152127,Dixie Dr @ 6593 S,40.6318951,-111.9795976,1.176223,0.821482,1.997705
152128,Dixie Dr @ 6515 S,40.63387763,-111.9797557,1.718206,2.462709,4.180915
152129,Dixie Dr @ 6383 S,40.63560863,-111.9787647,0.716111,2.333876,3.049987
152130,Dixie Dr @ 6345 S,40.63710617,-111.9782751,1.506729,1.113893,2.620622
152131,Dixie Dr @ 6267 S,40.63810303,-111.9783783,4.836827,7.311193,12.14802
152132,6200 S @ 3501 W,40.63852094,-111.9739227,2.186188,0.582219,2.768407
152136,6200 S @ 3534 W,40.63864471,-111.9752951,0.398886,2.253803,2.652689
152138,4000 W @ 6145 S,40.63923107,-111.9862509,6.434392,2.904888,9.33928
152139,4000 W @ 6015 S,40.6420947,-111.9864382,7.705533,2.322676,10.028209
152140,4000 W @ 5865 S,40.6446231,-111.9865551,6.476138,2.908713,9.384851
152141,4015 W @ 5781 S,40.64671953,-111.9868411,4.304188,0.543424,4.847612
152142,4015 W @ 5601 S,40.6496227,-111.9868816,4.815733,5.465217,10.28095
152144,5400 S / 4015 W (EB),40.65293995,-111.9852244,49.453426,17.557067,67.010493
152145,5400 S / Bangerter Hwy (EB),40.65296829,-111.9796569,1.343175,0.519362,1.862537
152146,5400 S / 3600 W (EB),40.65298152,-111.9764759,14.818694,3.442867,18.261561
152147,5400 S / Ridgecrest Dr (EB),40.6529905,-111.9718802,14.76334,3.087738,17.851078
152148,5400 S / 3200 W (EB),40.65299468,-111.9668036,30.992799,6.08373,37.076529
152149,5400 S / Appian Way (EB),40.65300215,-111.9635756,2.183824,0.266515,2.450339
152150,5400 S / Bastile Dr (EB),40.65300444,-111.9606799,1.902592,0.284547,2.187139
152151,5400 S / 2700 W (EB),40.65299644,-111.9574723,17.321355,3.542252,20.863607
152153,5400 S / Capitol Reef Dr (EB),40.65297089,-111.9516974,7.979623,0.281898,8.261521
152162,5400 S / 2200 W (EB),40.65300427,-111.9476165,12.924883,3.701741,16.626624
152178,6200 S @ 2315 W,40.63851956,-111.9503331,1.070729,0.4019,1.472629
152183,6200 S @ 2278 W,40.63862947,-111.9496842,2.048011,2.254527,4.302538
152188,Murray Blvd / Allendale Dr (NB),40.6570871,-111.9080906,16.399523,6.06526,22.464783
152191,3200 W @ 5348 S,40.65356561,-111.9674492,1.669829,2.900593,4.570422
152193,7000 S @ 2220 W,40.62410435,-111.9487884,0.538176,0.743547,1.281723
152194,7000 S @ 2350 W,40.62410078,-111.9511829,0.035088,1.046687,1.081775
152197,3200 W @ 7115 S,40.62260278,-111.9673458,0.843761,0.557367,1.401128
152202,3200 W @ 6878 S,40.62584978,-111.9674039,1.161487,1.423937,2.585424
152208,3200 W @ 6608 S,40.6313025,-111.9673374,0.444036,0.764141,1.208177
152209,7000 S @ 1900 W,40.62411257,-111.9421112,0.204408,0.598445,0.802853
152210,7000 S @ 1990 W,40.62410457,-111.9443336,0.035714,0.1224,0.158114
152211,7000 S @ 2130 W,40.62410422,-111.9469164,0,0.584659,0.584659
152212,7000 S @ 2660 W,40.62409226,-111.9571157,0.210528,1.561987,1.772515
152213,Dixie Dr @ 6868 S,40.62542538,-111.9776716,1.021796,0.49519,1.516986
152214,Plaza Center Dr @ 7100 S,40.62264717,-111.979264,14.677617,16.432506,31.110123
152215,Plaza Center Dr @ 7300 S,40.61930748,-111.979416,2.661191,8.224089,10.88528
152216,Jordan Landing Blvd @ 7321 S,40.6181072,-111.982327,0.166532,0.959627,1.126159
152217,3200 W @ 6398 S,40.63513467,-111.9673957,1.404731,1.299782,2.704513
152219,Dixie Dr @ 6952 S,40.62449379,-111.9783712,0.742768,0.836637,1.579405
152222,Alabama Ave @ 3639 W,40.6245521,-111.977793,4.88123,2.669401,7.550631
152223,Dixie Dr @ 6825 S,40.62718117,-111.9775298,0.313704,0.56242,0.876124
152301,7000 S @ 2663 W,40.62399565,-111.957229,0.562698,0.110976,0.673674
152302,7000 S @ 2511 W,40.62400135,-111.9538378,0.017544,0.105264,0.122808
152303,7000 S @ 2345 W,40.62400417,-111.9512243,2.289727,0.139944,2.429671
152304,7000 S @ 2255 W,40.62400735,-111.9493884,0.017544,0.483608,0.501152
152305,7000 S @ 2145 W,40.62400678,-111.946872,1.82133,0.08772,1.90905
152307,7000 S @ 2015 W,40.62400552,-111.9446403,0.095694,0.017544,0.113238
152314,5400 S / 1900 W (EB),40.65303639,-111.9418816,14.363128,20.809087,35.172215
153001,Redwood Rd @ 4870 S,40.66273341,-111.9389792,3.796498,4.574865,8.371363
153002,Redwood Rd @ 4930 S,40.66072364,-111.9389717,1.096372,2.237492,3.333864
153003,Redwood Rd @ 4998 S,40.65888702,-111.9389662,4.154895,8.873595,13.02849
153004,Redwood Rd @ 5178 S,40.65679267,-111.9389662,0.75247,5.423118,6.175588
153005,Redwood Rd @ 5230 S,40.65513375,-111.9389715,6.559506,52.544964,59.10447
153007,Redwood Rd @ 5480 S,40.65170525,-111.9390009,29.509879,110.912111,140.42199
153009,5400 S / Warrior Way (EB),40.65298189,-111.9336463,34.72012,7.568631,42.288751
153010,5400 S / Canal St (EB),40.65295866,-111.9304479,9.877303,1.913992,11.791295
153011,5400 S / Walden Glen Dr (EB),40.65296102,-111.9255533,4.494287,0.747655,5.241942
153012,5400 S / 1070 W (EB),40.65298295,-111.9217153,3.749453,0.435355,4.184808
153022,Midvale Fort Union Station,40.618874,-111.897738,7.395349,2.142857,9.538206
153028,5400 S / 700 W (WB),40.65387562,-111.9106919,10.802622,24.220916,35.023538
153029,5400 S / 1070 W (WB),40.65310725,-111.9224651,1.101986,3.678858,4.780844
153030,5400 S / Walden Glen Dr (WB),40.65309569,-111.9262349,0.704582,4.251954,4.956536
153031,5400 S / Canal St (WB),40.65310567,-111.9301841,2.480517,9.629585,12.110102
153050,Redwood Rd @ 6987 S,40.62467479,-111.9386388,58.253556,21.785223,80.038779
153051,Redwood Rd @ 6721 S,40.62917028,-111.938678,9.893563,2.413798,12.307361
153053,7000 S @ 1075 W,40.6236573,-111.9219843,0.070176,0,0.070176
153064,7000 S @ 1080 W,40.6238337,-111.922149,0.163607,0.070176,0.233783
153069,Redwood Rd @ 5375 S,40.65375866,-111.938661,85.967254,18.497757,104.465011
153070,Winchester Dr @ 171 W,40.63305546,-111.8951768,2.075238,0.257622,2.33286
153071,Winchester St. @ Malstrom Ln.,40.63318502,-111.8926411,2.334893,0.444374,2.779267
153072,Winchester St. @ 9 W,40.63327482,-111.8909376,24.014486,19.453532,43.468018
153073,Winchester St. @ 50 E,40.63335173,-111.8902222,17.410503,14.416887,31.82739
153075,Winchester St @ 170 W,40.63305293,-111.896363,0.228801,1.053163,1.281964
153076,Redwood Rd @ 5595 S,40.64980693,-111.9386651,131.823182,53.274023,185.097205
153077,Center St @ 332 W,40.61099791,-111.9005117,0.75001,0.426808,1.176818
153078,Center St @ 287 W,40.61086013,-111.8988657,1.32886,1.694951,3.023811
153106,Redwood Rd @ 5652 S,40.648771,-111.9389962,37.24771,73.493314,110.741024
153108,Redwood Rd @ 6220 S,40.63810326,-111.9389341,9.042275,31.866813,40.909088
153110,Redwood Rd @ 6418 S,40.63462864,-111.9389231,0.384702,1.562953,1.947655
153111,Redwood Rd @ 6618 S,40.63134411,-111.9389185,0.358746,2.25164,2.610386
153112,Redwood Rd @ 6722 S,40.6286357,-111.9389188,2.16219,9.784155,11.946345
153113,Redwood Rd @ 6902 S,40.62574202,-111.9389245,7.031458,28.248736,35.280194
153114,Redwood Rd @ 7020 S,40.62320775,-111.9389362,27.431564,32.602847,60.034411
153115,Redwood Rd @ 7230 S,40.62022575,-111.9389082,10.106246,16.427473,26.533719
153116,Redwood Rd @ 7366 S,40.61765633,-111.9388988,2.656598,2.193808,4.850406
153117,Redwood Rd @ 7410 S,40.61530038,-111.9388924,0.878078,2.045286,2.923364
153118,Redwood Rd @ 7546 S,40.61331926,-111.938884,1.554903,14.036516,15.591419
153119,Redwood Rd @ 7636 S,40.61136516,-111.9388667,3.94716,21.965208,25.912368
153120,Redwood Rd @ 7671 S,40.6126251,-111.9386486,6.82702,3.662688,10.489708
153121,Redwood Rd @ 7521 S,40.615237,-111.9386546,6.029883,3.656913,9.686796
153122,Redwood Rd @ 7389 S,40.6175277,-111.9386595,1.612605,0.432554,2.045159
153123,Redwood Rd @ 7335 S,40.61948905,-111.9386605,1.704457,0.6326,2.337057
153124,Redwood Rd @ 7210 S,40.62135108,-111.9386557,7.775202,9.432618,17.20782
153125,Center St @ 688 W,40.6105707,-111.9097757,35.624061,17.590954,53.215015
153126,Redwood Rd @ 6877 S,40.62704061,-111.9386719,4.059989,2.106892,6.166881
153129,Redwood Rd @ 6425 S,40.63439279,-111.9386848,1.350021,1.314453,2.664474
153130,Redwood Rd @ 6211 S,40.63825475,-111.938682,32.489255,12.23055,44.719805
153136,Center St @ 465 W,40.61084509,-111.9041476,1.666256,1.887409,3.553665
153137,Center St @ 407 W,40.61086559,-111.9018869,4.579348,5.414897,9.994245
153139,Center St @ 177 W,40.61081609,-111.8962973,0.526959,1.925035,2.451994
153143,Center St @ 140 W,40.61092139,-111.8963566,1.525634,0.215251,1.740885
153144,Center St @ 178 W,40.61096773,-111.8971538,0,0,0
153146,Center St @ 423 W,40.61099678,-111.9026236,1.143317,0.866001,2.009318
153147,Center St @ 472 W,40.61098326,-111.9041399,0.812973,0.258029,1.071002
153148,Center St @ 634 W,40.610848,-111.9082973,0.557645,3.995929,4.553574
153149,Center St @ 730 W,40.61069626,-111.910763,4.626322,7.472152,12.098474
153151,7200 S @ 320 W,40.62070261,-111.8988156,0.455491,0.07498,0.530471
153153,Redwood Rd @ 5201 S,40.65619511,-111.9387167,40.425374,4.54432,44.969694
153154,Redwood Rd @ 5001 S,40.66003933,-111.9387327,7.824614,8.968478,16.793092
153155,Redwood Rd @ 4935 S,40.66241048,-111.9387337,4.205441,1.45698,5.662421
153167,7800 S @ 1279 W,40.60920322,-111.9286271,0.102279,0.138799,0.241078
153168,Cottonwood St / Woodrow St (SB),40.65988519,-111.8947314,2.316304,32.99165,35.307954
153169,Murray Central Station (Bay B),40.66079727,-111.8950478,458.480044,48.887714,507.367758
153170,Cottonwood St / Woodrow St (NB),40.66029343,-111.8951722,449.29787,392.897056,842.194926
153171,Vine St @ 79 W,40.66245124,-111.8928413,6.169057,0.322288,6.491345
153172,Murray Central Station (Bay A),40.6599665,-111.8952953,508.776678,417.02717,925.803848
153175,Vine St / Commerce Dr (WB),40.66144628,-111.8966859,13.047916,5.342807,18.390723
153178,Murray Blvd / Allendale Dr (SB),40.65684411,-111.9085785,5.483509,17.679547,23.163056
153191,Vine St / Commerce Dr (EB),40.66138923,-111.8961131,4.096972,51.722428,55.8194
153194,Midvale Center Station,40.6107829,-111.89372,151.604803,0.483406,152.088209
153195,Fashion Place West Station,40.63349037,-111.8982384,95.521695,346.744467,442.266162
153199,Center St @ 815 W,40.61040404,-111.9134819,2.608558,1.039375,3.647933
153200,Midvale Fort Union Station,40.61895135,-111.8981461,17.504854,20.503525,38.008379
153201,7200 S @ 740 W,40.62102326,-111.9112001,0.157896,3.163373,3.321269
153202,7000 S @ 1200 W,40.62410617,-111.9272035,0.765739,5.529987,6.295726
153203,7000 S @ 1402 W,40.62413274,-111.9314669,0.293381,1.456343,1.749724
153204,7000 S @ 1516 W,40.62412204,-111.9345143,0.110976,1.322786,1.433762
153205,7000 S @ 1660 W,40.62413022,-111.9375809,1.645657,5.550461,7.196118
153206,7000 S @ 1750 W,40.62412965,-111.939812,5.407603,2.872138,8.279741
153207,7000 S @ 1759 W,40.62396657,-111.9401766,1.191418,2.385678,3.577096
